ticker,close_price,st73_value,st72_value,DMA_200,DMA_10,datee
SBILIFE,1998.9,1872.9,1907.9,1709.61,1948.5,20251107
GRASIM,2724.6,2899.3,2835.2,2673.92,2874.62,20251107
HYUNDAI,2326.2,2460.0,2299.2,2029.75,2367.9,20251107
JIOFIN,299.3,297.6,307.0,280.69,305.19,20251107
EICHERMOT,6886.0,6714.7,7090.7,5701.08,6924.3,20251107
HINDALCO,790.4,845.6,824.6,678.38,834.41,20251107
DLF,759.45,742.4,754.9,744.13,770.92,20251107
ADANIGREEN,1059.8,1017.0,1058.7,974.22,1081.23,20251107
DIVISLAB,6656.5,6483.2,6600.2,6168.85,6678.65,20251107
TVSMOTOR,3456.8,3662.2,3576.4,2871.51,3518.82,20251107
LTIM,5567.5,5380.0,5485.5,5116.66,5638.35,20251107
TRENT,4627.3,4900.5,4820.2,5284.45,4721.36,20251107
IRFC,121.36,125.8,123.9,128.42,122.78,20251107
HDFCLIFE,749.25,775.7,761.6,723.72,742.27,20251107
BPCL,367.15,343.7,350.9,299.17,352.87,20251107
VBL,470.2,440.7,456.5,493.04,471.31,20251107
SHRIRAMFIN,816.35,732.6,755.2,633.35,762.57,20251107
TMPV,405.7,390.0,398.0,nan,409.57,20251107
BANKBARODA,289.05,269.5,275.7,234.91,281.92,20251107
BRITANNIA,6157.5,5615.9,5757.8,5444.07,5909.8,20251107
PIDILITIND,1454.8,1520.9,1497.9,1475.21,1470.32,20251107
CHOLAFIN,1703.9,1637.3,1673.5,1520.95,1717.22,20251107
PNB,122.38,117.0,119.1,102.71,121.77,20251107
BAJAJHLDNG,12580.0,11323.8,11800.9,12662.98,12618.9,20251107
AMBUJACEM,558.8,585.2,552.0,552.19,564.94,20251107
TATACAP,322.85,315.2,319.9,nan,327.73,20251107
PFC,380.25,413.3,403.7,401.15,397.07,20251107
TATAPOWER,393.2,390.5,404.7,382.83,401.91,20251107
MUTHOOTFIN,3230.0,3121.2,3315.5,2529.3,3183.7,20251107
CANBK,140.67,130.6,133.7,104.55,135.65,20251107
SOLARINDS,13573.0,14329.8,14024.2,13276.16,13836.2,20251107
TECHM,1386.7,1462.7,1440.9,1498.45,1430.36,20251107
LODHA,1226.6,1152.9,1177.2,1253.83,1203.45,20251107
CIPLA,1505.7,1581.8,1554.8,1495.82,1529.99,20251107
TORNTPHARM,3580.0,3702.6,3638.0,3349.25,3585.28,20251107
GAIL,180.47,172.9,176.7,177.77,181.55,20251107
CUMMINSIND,4291.8,4127.7,4209.7,3343.19,4317.09,20251107
INDIANB,873.95,817.8,835.9,619.92,861.17,20251107
ADANIENSOL,960.6,904.8,934.5,841.25,964.04,20251107
UNIONBANK,153.3,139.8,143.7,129.33,148.66,20251107
HDFCAMC,5432.5,5753.2,5613.4,4811.37,5451.85,20251107
CGPOWER,733.25,770.5,755.1,670.42,737.73,20251107
TATACONSUM,1167.2,1113.0,1134.8,1077.14,1177.12,20251107
POLYCAB,7542.0,7299.2,7439.4,6341.72,7634.1,20251107
IDBI,100.42,92.7,95.8,86.79,99.93,20251107
ENRIN,3228.2,3330.0,3252.4,nan,3178.5,20251107
GODREJCP,1121.8,1080.4,1106.9,1172.16,1127.44,20251107
MAXHEALTH,1135.3,1202.1,1178.4,1147.9,1161.1,20251107
LGEINDIA,1609.4,1580.4,1607.8,nan,1642.29,20251107
MAZDOCK,2670.3,2819.0,2756.7,2783.15,2721.68,20251107
MOTHERSON,103.8,109.8,102.5,96.02,105.62,20251107
JINDALSTEL,1069.9,1003.3,1027.5,943.0,1059.67,20251107
HEROMOTOCO,5296.0,5649.8,5530.2,4401.44,5487.7,20251107
APOLLOHOSP,7642.0,8160.5,7976.8,7138.05,7792.5,20251107
BSE,2678.3,2289.9,2386.9,2211.17,2497.43,20251107
BOSCHLTD,36810.0,39192.2,38423.2,33160.43,37667.0,20251107
SIEMENS,3033.4,3203.1,3150.4,3117.28,3112.5,20251107
ABB,5016.5,5387.3,5280.9,5477.14,5212.7,20251107
INDUSTOWER,400.8,361.4,373.6,367.35,383.7,20251107
UNITDSPR,1429.1,1350.7,1385.5,1398.94,1401.98,20251107
INDHOTEL,691.3,735.8,719.1,762.09,734.84,20251107
IDEA,9.61,8.4,9.9,7.69,9.35,20251107
HINDPETRO,479.55,448.1,458.7,384.0,468.81,20251107
SHREECEM,27375.0,29042.6,28523.4,29395.03,28205.36,20251107
GMRAIRPORT,95.66,90.1,91.8,84.56,94.04,20251107
ICICIGI,2020.2,1915.4,1954.8,1865.81,2010.58,20251107
DRREDDY,1205.4,1268.6,1245.8,1227.47,1223.1,20251107
RECLTD,364.95,356.0,379.3,387.89,372.95,20251107
ZYDUSLIFE,944.1,1003.8,981.4,943.35,978.39,20251107
MANKIND,2261.8,2418.6,2370.9,2456.23,2380.69,20251107
WAAREEENER,3276.2,3547.9,3469.3,2856.42,3422.35,20251107
SWIGGY,401.4,435.5,424.4,383.17,412.91,20251107
BHEL,263.85,250.4,256.0,229.16,256.79,20251107
HAVELLS,1448.5,1524.7,1499.4,1531.76,1484.37,20251107
MARICO,711.6,697.7,709.6,689.64,719.7,20251107
POWERINDIA,20863.0,18190.3,18945.9,16446.12,18670.7,20251107
JSWENERGY,519.15,516.3,542.9,512.28,529.44,20251107
DIXON,14849.0,15898.6,15554.4,15579.76,15368.4,20251107
DABUR,518.65,485.4,496.0,497.49,506.34,20251107
BAJAJHFL,109.5,112.7,111.4,116.83,109.83,20251107
PERSISTENT,5781.0,5572.3,5688.2,5510.04,5871.29,20251107
NAUKRI,1345.4,1401.9,1389.7,1408.82,1361.11,20251107
LUPIN,1971.8,2017.3,1913.5,1979.94,1954.61,20251107
BHARTIHEXA,1761.8,1703.5,1759.5,1641.91,1846.2,20251107
ICICIPRULI,615.35,619.3,585.5,606.16,602.17,20251107
ABCAPITAL,338.1,306.3,315.3,235.96,322.21,20251107
SRF,2896.8,3079.8,3016.7,2954.1,2977.44,20251107
NTPCGREEN,98.96,98.9,102.7,104.09,101.84,20251107
PAYTM,1346.5,1232.5,1261.9,974.61,1301.61,20251107
NHPC,81.48,86.5,84.8,82.64,84.56,20251107
SBICARD,872.0,923.3,904.7,872.28,887.24,20251107
POLICYBZR,1783.8,1665.5,1718.1,1716.11,1787.53,20251107
ASHOKLEY,141.28,133.8,136.6,119.32,140.59,20251107
GVT&D,3073.2,3196.0,2908.2,2202.6,3027.65,20251107
IOB,39.59,38.1,40.7,40.42,39.95,20251107
SUZLON,57.38,55.9,61.6,58.73,58.21,20251107
FORTIS,1020.0,1076.5,1054.9,790.02,1033.14,20251107
LTF,303.6,257.9,268.2,191.36,274.76,20251107
PRESTIGE,1738.6,1642.7,1687.0,1480.14,1753.36,20251107
OFSS,8076.5,8551.3,8408.6,8404.72,8377.22,20251107
YESBANK,22.85,22.2,23.5,19.64,22.76,20251107
IDFCFIRSTB,81.47,76.1,78.1,67.68,80.34,20251107
UNOMINDA,1229.7,1290.1,1197.5,1062.11,1224.64,20251107
NYKAA,245.87,242.2,257.0,205.18,251.85,20251107
OIL,433.7,407.1,416.8,412.29,427.85,20251107
LLOYDSME,1315.6,1357.5,1272.4,1326.72,1318.9,20251107
ATGL,611.2,649.9,637.3,627.21,625.8,20251107
VMM,143.18,140.1,147.0,127.56,144.6,20251107
RVNL,318.0,334.4,328.5,363.13,326.8,20251107
ALKEM,5668.5,5375.7,5473.0,5081.86,5562.35,20251107
AUBANK,908.7,830.3,848.5,692.9,878.0,20251107
NMDC,74.24,73.1,76.3,68.7,74.92,20251107
MRF,158765.0,151446.5,154845.2,135290.67,158329.0,20251107
GODREJPROP,2142.7,2354.2,2291.5,2151.94,2274.0,20251107
TORNTPOWER,1281.2,1248.0,1341.9,1369.01,1307.43,20251107
GICRE,379.15,363.2,371.6,384.13,379.7,20251107
PATANJALI,578.9,613.1,599.7,595.11,588.2,20251107
BANKINDIA,144.58,131.7,135.2,112.41,140.32,20251107
AUROPHARMA,1123.8,1069.4,1096.4,1128.37,1120.43,20251107
OBEROIRLTY,1792.9,1680.5,1722.2,1689.39,1754.79,20251107
SCHAEFFLER,4078.4,3821.2,3954.1,3746.5,4022.62,20251107
PHOENIXLTD,1773.3,1626.4,1670.8,1577.26,1722.01,20251107
COROMANDEL,2146.4,2330.0,2267.7,2169.31,2181.18,20251107
BHARATFORG,1317.1,1249.3,1275.3,1186.74,1320.09,20251107
INDUSINDBK,797.25,749.2,767.4,820.98,793.38,20251107
JSL,731.75,793.6,771.3,675.56,770.75,20251107
BERGEPAINT,531.05,550.0,525.3,532.63,541.56,20251107
ABBOTINDIA,28785.0,30344.7,30355.6,30575.68,29383.5,20251107
COLPAL,2167.2,2273.1,2237.6,2387.39,2204.26,20251107
MOTILALOFS,996.45,1095.8,1053.0,805.53,1017.64,20251107
HDBFS,711.9,746.1,735.5,nan,728.51,20251107
JSWINFRA,280.2,299.7,293.9,294.95,290.98,20251107
COFORGE,1740.2,1690.8,1815.4,1663.75,1782.96,20251107
TIINDIA,2985.6,3207.3,3121.6,2962.67,3064.42,20251107
FEDERALBNK,237.26,224.6,228.9,198.24,235.24,20251107
FACT,882.95,935.7,915.6,872.66,895.77,20251107
SAIL,141.0,128.6,130.7,121.33,136.97,20251107
IRCTC,704.15,700.6,721.9,740.37,719.13,20251107
PIIND,3758.3,3521.8,3600.4,3679.78,3643.55,20251107
BDL,1447.7,1546.5,1509.0,1518.06,1501.08,20251107
UPL,747.95,694.2,706.6,658.02,721.85,20251107
MFSL,1618.1,1480.7,1529.3,1390.47,1553.18,20251107
NAM-INDIA,849.55,931.0,905.7,716.45,870.29,20251107
TATACOMM,1849.4,1742.4,1802.0,1632.87,1894.07,20251107
GLENMARK,1811.5,1933.1,1893.9,1696.0,1845.56,20251107
LAURUSLABS,982.15,927.3,946.6,724.38,968.6,20251107
SUNDARMFIN,4808.0,4471.0,4588.1,4760.14,4695.6,20251107
KALYANKJIL,512.8,492.0,502.2,515.71,513.32,20251107
MPHASIS,2736.0,2668.9,2885.3,2629.65,2813.19,20251107
LINDEINDIA,5878.5,6184.7,6094.6,6402.72,6012.8,20251107
BIOCON,380.4,362.9,369.8,352.97,375.24,20251107
PREMIERENE,1029.8,1110.5,1080.3,1011.26,1066.66,20251107
APLAPOLLO,1800.5,1691.4,1726.0,1635.7,1784.09,20251107
AIIL,2800.1,3052.9,2964.3,2374.59,2919.21,20251107
SUPREMEIND,3831.2,4097.1,4000.4,3971.58,3871.71,20251107
GODFRYPHLP,3031.0,3283.7,3193.1,2723.95,3088.75,20251107
HUDCO,230.69,221.3,227.2,216.12,232.7,20251107
MCX,9430.5,8676.5,8954.4,7061.59,9280.1,20251107
COCHINSHIP,1725.8,1819.1,1779.6,1691.09,1776.05,20251107
JKCEMENT,5636.0,6172.5,5998.8,5727.13,6088.2,20251107
UBL,1784.6,1847.8,1783.8,1953.03,1812.8,20251107
MAHABANK,59.62,54.6,56.4,52.35,59.0,20251107
VOLTAS,1321.5,1416.1,1380.0,1341.05,1378.56,20251107
PAGEIND,39740.0,41756.2,41042.5,44228.92,40682.5,20251107
BALKRISIND,2321.6,2121.2,2239.7,2510.93,2321.4,20251107
ITCHOTELS,207.91,222.0,217.8,nan,216.64,20251107
RADICO,3310.9,3045.7,3316.5,2604.01,3195.26,20251107
GLAXO,2587.9,2768.4,2693.7,2784.95,2652.09,20251107
KAYNES,6225.0,6875.9,6663.2,5800.13,6655.55,20251107
M&MFIN,313.25,296.8,304.1,268.58,312.87,20251107
NATIONALUM,234.73,223.0,228.4,189.65,235.55,20251107
360ONE,1066.0,1152.9,1123.4,1038.29,1115.84,20251107
LTTS,4089.2,4274.8,4076.7,4416.66,4121.84,20251107
PGHH,13174.0,13827.1,13610.6,13640.66,13355.1,20251107
IREDA,149.37,157.6,154.5,161.73,151.93,20251107
PETRONET,278.5,268.9,274.5,292.92,280.51,20251107
UCOBANK,32.52,30.5,31.6,32.66,32.7,20251107
ASTRAL,1557.3,1450.7,1488.3,1413.98,1476.73,20251107
CONCOR,521.7,549.2,539.3,563.34,540.65,20251107
TATAINVEST,781.25,880.8,843.7,678.56,804.24,20251107
ESCORTS,3629.2,3587.0,3837.7,3376.63,3725.9,20251107
HEXT,672.45,743.6,724.0,nan,703.83,20251107
FLUOROCHEM,3614.0,3513.1,3784.7,3678.53,3660.09,20251107
ENDURANCE,2855.9,2704.6,2784.4,2392.93,2874.41,20251107
3MINDIA,35580.0,32510.8,33753.9,29183.59,32259.0,20251107
ANTHEM,696.55,741.5,725.3,nan,710.0,20251107
DALBHARAT,2037.5,2159.2,2120.5,2051.35,2086.41,20251107
BLUESTARCO,1752.7,1980.6,1904.1,1847.29,1919.17,20251107
POONAWALLA,463.6,501.9,488.5,406.21,478.29,20251107
JUBLFOOD,576.5,609.3,597.4,657.6,596.77,20251107
KEI,3936.8,4188.1,4096.4,3668.55,4034.21,20251107
GODREJIND,1075.1,1159.7,1057.4,1124.92,1096.53,20251107
NH,1810.4,1707.3,1748.3,1730.54,1795.34,20251107
KPRMILL,1070.9,976.0,1010.0,1033.01,1070.82,20251107
CENTRALBK,38.96,37.1,40.5,39.36,39.46,20251107
NLCINDIA,258.25,278.6,271.1,236.96,260.29,20251107
THERMAX,3190.9,3060.7,3137.1,3394.21,3251.46,20251107
ASTERDM,692.9,672.4,717.2,557.86,692.66,20251107
AWL,270.8,262.0,267.1,262.75,273.18,20251107
CRISIL,4723.4,4637.0,5000.7,5008.59,4897.35,20251107
ACC,1840.5,1915.7,1819.0,1892.85,1856.97,20251107
CHOLAHLDNG,1884.1,1853.1,2061.2,1816.22,1953.45,20251107
MEDANTA,1251.8,1379.2,1341.0,1248.62,1316.67,20251107
APARINDS,8280.5,9182.9,8898.5,7579.14,8738.4,20251107
CDSL,1578.8,1530.8,1593.2,1456.0,1587.09,20251107
SJVN,84.85,89.2,87.8,93.86,87.66,20251107
HINDCOPPER,332.8,312.6,347.9,253.79,339.23,20251107
DELHIVERY,429.55,485.6,469.0,372.69,468.89,20251107
TATAELXSI,5180.0,5469.7,5369.7,5782.97,5428.15,20251107
GODIGIT,360.35,337.8,345.5,329.31,359.26,20251107
IPCALAB,1318.3,1359.0,1329.6,1393.56,1293.02,20251107
APOLLOTYRE,515.4,486.0,498.1,452.8,509.54,20251107
NBCC,113.39,109.3,118.1,102.83,114.32,20251107
EXIDEIND,377.35,395.0,389.1,380.29,381.01,20251107
HONAUT,36070.0,37850.9,35957.8,36840.92,36712.0,20251107
KPITTECH,1153.0,1222.8,1145.5,1259.42,1173.99,20251107
AJANTPHARM,2524.2,2383.0,2447.4,2600.42,2483.48,20251107
LICHSGFIN,571.2,563.4,588.5,570.99,577.55,20251107
GLAND,1863.0,2026.2,1976.2,1716.38,1914.65,20251107
ITI,314.55,304.1,333.0,298.99,325.96,20251107
AEGISVOPAK,260.15,255.1,280.3,nan,274.2,20251107
MSUMI,46.78,44.1,45.3,39.75,47.17,20251107
NIACL,181.92,194.5,190.4,177.85,186.35,20251107
TVSHLTD,15012.0,13989.8,14439.5,10965.15,15134.7,20251107
METROBRAND,1123.2,1246.2,1207.4,1162.61,1140.09,20251107
NAVINFLUOR,5969.0,5408.4,5620.4,4553.51,5569.92,20251107
SONACOMS,491.1,454.5,464.3,477.25,482.99,20251107
AIAENG,3256.2,3162.0,3228.4,3270.18,3312.78,20251107
MRPL,172.49,153.2,160.8,134.15,165.38,20251107
IGL,212.0,201.9,217.1,202.76,212.79,20251107
GRSE,2574.1,2433.7,2673.7,2260.93,2572.05,20251107
KIMS,728.1,735.7,698.1,669.67,723.63,20251107
STARHEALTH,488.65,455.4,470.1,426.67,487.69,20251107
GILLETTE,8480.5,9201.9,8999.4,9267.57,8902.55,20251107
HBLENGINE,979.2,914.8,946.8,637.92,987.31,20251107
COHANCE,707.6,797.8,770.1,nan,782.24,20251107
TATATECH,672.95,706.8,695.1,701.63,690.72,20251107
GUJGASLTD,399.25,422.7,415.1,435.26,408.2,20251107
IKS,1660.2,1523.6,1572.7,1594.19,1602.37,20251107
ATHERENERG,654.65,631.0,706.4,nan,689.06,20251107
IRB,44.49,42.6,43.5,46.75,44.62,20251107
AEGISLOG,761.35,739.0,807.1,761.61,775.7,20251107
INOXWIND,149.45,145.2,149.1,161.06,153.88,20251107
JBCHEPHARM,1702.9,1745.0,1716.8,1666.7,1698.04,20251107
AFFLE,1747.2,1904.6,1854.4,1769.44,1870.27,20251107
PPLPHARMA,199.15,207.0,194.9,206.06,201.37,20251107
NUVAMA,7300.0,6873.5,7058.8,6498.91,7260.45,20251107
KIOCL,402.9,461.3,440.0,331.7,429.02,20251107
PTCIL,17441.0,16035.0,16498.0,14382.06,17234.0,20251107
LALPATHLAB,3096.7,3300.2,3012.5,2899.36,3125.37,20251107
AMBER,7227.0,8090.6,7731.2,7051.92,8057.3,20251107
SYNGENE,616.3,659.1,644.5,670.63,646.57,20251107
ANANDRATHI,3121.5,2876.5,2983.3,2273.95,3128.26,20251107
EMCURE,1362.4,1279.2,1390.2,1235.79,1340.07,20251107
WELCORP,906.6,868.1,958.2,840.96,916.19,20251107
BANDHANBNK,153.71,168.6,163.5,161.37,163.74,20251107
SAGILITY,51.82,48.1,50.5,44.22,51.42,20251107
HATSUN,1041.9,978.7,1117.8,931.76,1082.02,20251107
BRIGADE,980.0,960.7,1040.7,1022.28,1019.08,20251107
SHYAMMETL,860.55,957.7,927.8,867.72,889.35,20251107
SUMICHEM,475.15,521.9,507.4,532.98,502.8,20251107
RAMCOCEM,1033.5,1065.7,1012.2,995.49,1044.09,20251107
EIHOTEL,392.25,373.1,382.1,372.28,391.7,20251107
KARURVYSYA,249.12,232.8,238.9,200.5,248.51,20251107
ZFCVINDIA,12680.0,13434.9,13137.1,12723.71,12798.3,20251107
FORCEMOT,18194.0,16287.8,16983.5,12964.96,17325.6,20251107
ASAHIINDIA,934.8,867.7,893.7,763.23,938.07,20251107
PFIZER,5075.0,4999.6,5290.4,4832.85,5217.6,20251107
PNBHOUSING,896.15,872.0,892.0,922.55,926.87,20251107
ANGELONE,2616.4,2357.9,2421.3,2481.93,2533.56,20251107
NETWEB,3431.9,4181.5,3929.5,2187.42,3796.18,20251107
CESC,174.75,168.4,172.7,155.24,179.14,20251107
FSL,340.45,329.9,338.5,351.17,350.35,20251107
HSCL,452.7,487.5,476.8,463.47,472.15,20251107
ASTRAZEN,9077.5,9072.2,9621.8,8506.12,9399.25,20251107
DEEPAKNTR,1720.6,1809.3,1784.2,1936.74,1741.41,20251107
TIMKEN,3015.4,2909.3,2975.4,2922.2,3044.55,20251107
ANANTRAJ,619.85,665.9,648.1,560.45,636.3,20251107
IIFL,526.3,492.6,509.3,420.98,528.44,20251107
EMAMILTD,514.1,550.5,539.8,575.95,536.25,20251107
MANAPPURAM,270.65,285.7,279.1,246.57,271.46,20251107
NEULANDLAB,17837.0,15834.2,16448.7,13239.01,16581.7,20251107
REDINGTON,292.0,249.9,262.6,255.71,263.41,20251107
CREDITACC,1346.9,1292.3,1444.6,1184.27,1409.8,20251107
PSB,31.01,28.8,29.8,33.42,31.2,20251107
URBANCO,142.34,157.9,152.5,nan,150.41,20251107
SUNTV,554.25,527.4,541.6,591.76,560.99,20251107
TATACHEM,858.1,920.8,902.4,896.91,889.23,20251107
KPIL,1295.9,1210.9,1246.7,1112.81,1271.98,20251107
ABSLAMC,763.2,822.8,802.0,738.11,786.06,20251107
AADHARHFC,494.55,529.6,516.7,462.15,509.65,20251107
ERIS,1594.2,1691.3,1650.6,1537.95,1605.79,20251107
WOCKPHARMA,1337.7,1225.5,1278.8,1462.31,1330.59,20251107
BAYERCROP,4591.9,5042.4,4917.1,5224.8,4871.2,20251107
ONESOURCE,1777.6,1900.9,1770.0,nan,1831.49,20251107
KEC,759.35,820.8,804.6,813.29,811.82,20251107
ECLERX,4279.5,5012.1,4813.4,3481.63,4636.06,20251107
SCHNEIDER,861.95,895.1,829.0,758.25,860.21,20251107
OLAELEC,46.55,52.1,50.2,52.52,50.14,20251107
CHALET,915.85,1001.8,973.3,879.62,944.85,20251107
ABREL,1769.3,1667.3,1740.9,1977.6,1802.95,20251107
POLYMED,1893.8,1820.6,1874.0,2167.57,1933.24,20251107
RBLBANK,328.25,305.9,313.4,225.96,325.24,20251107
JYOTICNC,886.15,850.6,845.5,1028.28,888.31,20251107
DCMSHRIRAM,1243.9,1216.0,1310.9,1159.97,1272.12,20251107
GMDCLTD,600.3,536.0,557.7,390.74,588.08,20251107
SUNDRMFAST,940.15,1020.8,993.5,977.44,956.88,20251107
KANSAINER,246.32,240.3,245.9,243.5,250.0,20251107
FIVESTAR,646.1,572.1,597.8,663.83,619.5,20251107
KFINTECH,1111.0,1158.2,1128.6,1102.01,1109.78,20251107
CAMS,3795.3,3985.5,3935.7,3810.12,3868.72,20251107
CGCL,196.49,191.0,208.0,176.17,202.07,20251107
CASTROLIND,191.1,199.9,196.6,203.3,195.58,20251107
BASF,4448.6,4657.0,4581.7,4665.03,4434.84,20251107
CHAMBLFERT,479.85,506.9,498.0,556.29,485.1,20251107
DEVYANI,147.97,166.1,161.1,168.83,160.76,20251107
KAJARIACER,1125.0,1238.1,1204.8,1046.57,1190.04,20251107
CUB,255.42,223.9,235.1,191.71,239.95,20251107
JSWHL,17042.0,17888.7,16214.2,20042.44,16833.6,20251107
SARDAEN,534.85,575.4,522.2,494.34,539.33,20251107
DEEPAKFERT,1426.4,1415.7,1514.2,1363.23,1481.06,20251107
GRINDWELL,1602.0,1537.3,1736.4,1658.38,1621.46,20251107
EIDPARRY,1024.6,1001.6,1076.4,960.59,1058.77,20251107
GPIL,274.65,256.4,264.0,203.88,276.81,20251107
GABRIEL,1243.4,1164.2,1217.3,821.46,1260.37,20251107
ABDL,642.9,600.2,626.9,432.53,643.31,20251107
JSWCEMENT,127.67,135.3,132.5,nan,134.27,20251107
SAILIFE,875.45,867.3,942.6,779.93,909.86,20251107
RPOWER,39.19,46.9,44.6,47.22,43.32,20251107
ARE&M,980.1,974.7,1018.3,998.24,1000.68,20251107
SOBHA,1701.2,1503.3,1549.0,1411.99,1603.53,20251107
BIKAJI,717.45,752.2,740.7,720.08,729.5,20251107
APLLTD,921.95,879.5,907.3,921.01,916.55,20251107
CROMPTON,277.15,292.0,286.1,329.35,284.9,20251107
CPPLUS,1534.9,1268.4,1334.7,nan,1378.7,20251107
ZENSARTECH,697.65,765.3,741.9,780.3,764.05,20251107
JUBLPHARMA,1127.2,1075.9,1111.0,1041.2,1142.27,20251107
CARBORUNIV,916.2,958.9,935.8,971.51,908.07,20251107
WHIRLPOOL,1340.0,1263.0,1313.3,1243.15,1381.71,20251107
TRAVELFOOD,1290.0,1240.3,1288.4,nan,1312.26,20251107
CHOICEIN,802.3,785.2,829.9,670.55,814.47,20251107
VENTIVE,720.7,696.3,720.2,729.23,737.93,20251107
GSPL,299.5,294.2,313.6,311.12,309.27,20251107
MAHSCOOTER,14490.0,16034.5,15543.9,13238.98,15534.5,20251107
VINATIORGA,1643.5,1634.4,1715.6,1720.91,1675.16,20251107
TBOTEK,1600.0,1466.7,1434.7,1388.49,1559.02,20251107
RATNAMANI,2409.5,2266.1,2378.3,2612.4,2453.13,20251107
NAVA,573.1,639.6,620.1,538.43,608.32,20251107
LMW,15718.0,14912.9,15227.9,15619.44,15768.4,20251107
ACMESOLAR,265.1,290.6,282.3,246.78,277.61,20251107
ATUL,5691.0,6087.3,5974.3,6374.94,5841.1,20251107
BEML,2006.7,2188.1,2118.0,1879.72,2142.75,20251107
TRITURBINE,515.85,546.3,542.7,560.59,529.74,20251107
CENTURYPLY,748.35,791.2,776.3,752.15,753.26,20251107
CEATLTD,4026.0,3798.1,4298.6,3297.37,4045.3,20251107
CIEINDIA,432.1,446.5,416.5,421.12,434.11,20251107
FIRSTCRY,337.2,366.0,357.0,376.29,349.79,20251107
AFCONS,442.05,430.5,456.6,440.38,446.48,20251107
GESHIP,1085.2,1005.0,1038.9,949.93,1066.12,20251107
CRAFTSMAN,6770.5,6378.3,6495.8,5607.24,6641.6,20251107
UTIAMC,1209.0,1308.8,1271.6,1175.68,1259.41,20251107
ABLBL,130.45,141.8,138.1,nan,135.11,20251107
AGARWALEYE,503.75,487.4,543.4,nan,513.41,20251107
IRCON,163.6,172.3,168.8,175.0,168.56,20251107
SYRMA,799.5,747.5,762.2,608.97,794.79,20251107
SWANCORP,468.9,495.5,479.1,455.2,461.24,20251107
APTUS,292.4,321.7,311.5,317.1,305.64,20251107
VGUARD,360.95,357.9,383.4,366.43,371.44,20251107
RRKABEL,1376.9,1272.4,1326.6,1207.89,1377.6,20251107
INTELLECT,1132.7,1053.7,1101.7,939.41,1113.71,20251107
IFCI,54.23,53.1,57.3,53.28,56.32,20251107
PGEL,528.3,579.4,562.6,732.87,564.84,20251107
MANYAVAR,639.5,687.3,671.5,783.68,662.58,20251107
JBMA,634.1,683.9,667.4,654.19,656.6,20251107
ELGIEQUIP,479.15,462.2,475.8,497.75,491.95,20251107
IGIL,360.1,317.1,330.4,376.97,343.9,20251107
TECHNOE,1283.3,1387.2,1347.1,1274.23,1317.04,20251107
ZYDUSWELL,450.35,499.7,481.3,394.77,476.3,20251107
SAMMAANCAP,185.41,171.8,178.0,132.7,186.6,20251107
JMFINANCIL,158.85,173.7,168.3,137.78,166.18,20251107
